Nonce,Sender,GethJSONRPC Hash,GatewayTransactionsWS(wss://uk.eth.blxrbdn.com/ws) Hash,GethJSONRPC Time,GatewayTransactionsWS(wss://uk.eth.blxrbdn.com/ws) Time,Time diff,GethJSONRPC message len,GatewayTransactionsWS(wss://uk.eth.blxrbdn.com/ws) message len,Hashes are equal
13026,0x2008b6c3d07b061a84f790c035c2f6dc11a0be70,0x79d3f45b5dc8affaf5a2bd68234a3dd68533d80de369c8b5bcc5e849189200fb,0x79d3f45b5dc8affaf5a2bd68234a3dd68533d80de369c8b5bcc5e849189200fb,2023-10-23T17:23:49.347882,2023-10-23T17:23:49.155569,192313,2811,2544,true
7748516,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xb6944dcb8ece5a617fe932f5a444a7f7bbb4e634dbbc48f445604ec904714714,0xb6944dcb8ece5a617fe932f5a444a7f7bbb4e634dbbc48f445604ec904714714,2023-10-23T17:24:27.691211,2023-10-23T17:24:27.545916,145294,764,494,true
1,0x634b792a98ad075d54f185318f95b24969d76854,0x4d297432aad652130e986158c08cb35479649c7bbeaaf2d2898d1ca498c2fc2b,0x4d297432aad652130e986158c08cb35479649c7bbeaaf2d2898d1ca498c2fc2b,2023-10-23T17:24:10.616626,2023-10-23T17:24:10.482124,134502,758,488,true
103,0x20cbceca92dcc8fab4f052f1b747139f4ea995a2,0x78ba8651f9253fed2edd009ef1838b7d17229c02a8459d2f7ed0db028e6dab7f,0x78ba8651f9253fed2edd009ef1838b7d17229c02a8459d2f7ed0db028e6dab7f,2023-10-23T17:24:24.369767,2023-10-23T17:24:24.173017,196750,889,616,true
4,0x5fb7ed92c8ff23a0936d38eb57cc4e8032c43b5c,0xe30447963170146a3aeee093d5bd22c02521b00f7f67a4026391d928175cbbff,0xe30447963170146a3aeee093d5bd22c02521b00f7f67a4026391d928175cbbff,2023-10-23T17:24:36.913462,2023-10-23T17:24:36.568894,344568,757,486,true
25,0xb9313ba58d5cf6a250bcc8baab96b02ac32bedf7,0xb41c2fd21398de69fb2b8295fa8d78ac032071e649ec795ef00c3f497e58e597,0xb41c2fd21398de69fb2b8295fa8d78ac032071e649ec795ef00c3f497e58e597,2023-10-23T17:24:10.637740,2023-10-23T17:24:10.403015,234725,634,362,true
488,0x7e10b04abbf4b04ff1afa7f998e113edf0da38b1,0x82e1fa9c22048d47119987981bf9151b72209d949e2d556032e04f24372e1b76,0x82e1fa9c22048d47119987981bf9151b72209d949e2d556032e04f24372e1b76,2023-10-23T17:23:54.751945,2023-10-23T17:23:54.543428,208517,759,490,true
6982,0x116d1edd539e5e93551973eb2a71898c9095122f,0xab33e7a6e3561d7a51d3934d9527b1c77996b8f4e218e66398b52d891a1a3546,0xab33e7a6e3561d7a51d3934d9527b1c77996b8f4e218e66398b52d891a1a3546,2023-10-23T17:24:21.352706,2023-10-23T17:24:21.114898,237807,953,688,true
31008,0x7295f9abdfe24b2421213c60294e56b0b71b8d61,0x8b9cb60ef8bd64c81dfc674b786e669a417817a198c334ec6dc1bf54420a53d1,0x8b9cb60ef8bd64c81dfc674b786e669a417817a198c334ec6dc1bf54420a53d1,2023-10-23T17:24:07.774488,2023-10-23T17:24:07.558669,215819,681,476,true
4,0xfdb0d9c9eac3d09e0581ff62479467b4a88e5c35,,0xf3295c03d9228d8fe6c7673b95ee28afc74f68bcf24750f6c4480b2827af0a2c,0,2023-10-23T17:24:38.292886,0,0,332,
28,0xdd63f75b08bdea0e73df1dcefac5c56bec18df20,0x1a05623e4a3247ec74729e39b623749235d0b963137ca1020f06bb578964c6d4,0x1a05623e4a3247ec74729e39b623749235d0b963137ca1020f06bb578964c6d4,2023-10-23T17:24:38.733920,2023-10-23T17:24:38.525935,207984,637,366,true
11,0xbb82249e3f1087993f3d45d1689b89393ca0c3a5,0xb128abda599a55a4024bfb47b742a3135b744919b12718dd55f04c3611eba7d8,0xb128abda599a55a4024bfb47b742a3135b744919b12718dd55f04c3611eba7d8,2023-10-23T17:24:08.865989,2023-10-23T17:24:08.639910,226078,2435,2170,true
1234,0xc517c84b82a9a74419bba85faac584b3e7adb705,0xf55b95f55b649a2055e2c0da2fbfe8d39c191e6c96fcb6fdc246e9376fa9c4d4,0xf55b95f55b649a2055e2c0da2fbfe8d39c191e6c96fcb6fdc246e9376fa9c4d4,2023-10-23T17:24:19.106849,2023-10-23T17:24:18.940115,166734,1924,1662,true
1831,0x7374e5a0aa341f8b9c1df17bbd3ea156a5bfb927,0x6d2fd1a78563387c79462bcbba81c97edbc0cd8a33fb1b33289fd7c1f75a35bd,0x6d2fd1a78563387c79462bcbba81c97edbc0cd8a33fb1b33289fd7c1f75a35bd,2023-10-23T17:24:10.267062,2023-10-23T17:24:10.104973,162089,1663,1400,true
3660,0x465cb88b0bf2a984a7c6c053262c8137d667beae,0xdcd718211516ad5ca03f694129498d9179c8e9193dab18f608b8ab40e28ee0ab,0xdcd718211516ad5ca03f694129498d9179c8e9193dab18f608b8ab40e28ee0ab,2023-10-23T17:24:40.215616,2023-10-23T17:24:40.030864,184752,2617,2352,true
9,0xae2082c5310f83e590ede951839d8cb387d6ed24,0x4a0b6896672c0989174241a3d908957582498256608dd713bbe14a6bbebcdd5c,0x4a0b6896672c0989174241a3d908957582498256608dd713bbe14a6bbebcdd5c,2023-10-23T17:24:44.913402,2023-10-23T17:24:44.781306,132096,631,362,true
368,0x554ae1e61f459e824899acb0ea303d9d916fe790,0x5b758ef1cf45e8ff0e6c75d26494426cbccfe93e99dbeba7da9f3e32a3c67238,0x5b758ef1cf45e8ff0e6c75d26494426cbccfe93e99dbeba7da9f3e32a3c67238,2023-10-23T17:24:08.805217,2023-10-23T17:24:08.600780,204437,2372,2110,true
67,0xb79577385ede0081e6d88695a2723737c5f1b948,0x2be3c491501719313c63be36c4ea4b0c5a7deb0ec06ce74261206180bf22816b,0x2be3c491501719313c63be36c4ea4b0c5a7deb0ec06ce74261206180bf22816b,2023-10-23T17:24:35.346774,2023-10-23T17:24:35.157160,189614,635,364,true
608020,0xb02f1329d6a6acef07a763258f8509c2847a0a3e,0x7c4ab13467f7b736c440feb73260796eeb49a0a1fc5c60ec560e1dcfe3d8c029,0x7c4ab13467f7b736c440feb73260796eeb49a0a1fc5c60ec560e1dcfe3d8c029,2023-10-23T17:24:45.096603,2023-10-23T17:24:44.878390,218213,641,370,true
760,0x01f24979c272bf8c1bde8ca727c22d265e8a5259,0x931fc6d34a10e236e540dc1a5a420fb574e0005ea981fae21a78357391a88e48,0x931fc6d34a10e236e540dc1a5a420fb574e0005ea981fae21a78357391a88e48,2023-10-23T17:23:58.442799,2023-10-23T17:23:58.293616,149183,635,366,true
43,0x8c878b1728b8c74ce4ccf81d70a5140c6afd52bd,0x342b66a7a74f630c4a2b14b3d24a99007c093711d05c54825686b8b2e7d816a4,0x342b66a7a74f630c4a2b14b3d24a99007c093711d05c54825686b8b2e7d816a4,2023-10-23T17:24:03.837341,2023-10-23T17:24:03.625359,211982,775,504,true
7,0x315b71c6b4225c677ad772901b8fc23971082bae,0x0df7ff2da55c7a507969897fb1efdb06eff839c4f9ee1864dbd8f480c7196af9,0x0df7ff2da55c7a507969897fb1efdb06eff839c4f9ee1864dbd8f480c7196af9,2023-10-23T17:24:32.598246,2023-10-23T17:24:32.331811,266435,635,364,true
135239,0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,0x4ccd7a4c8794a34f8076e66d7a0710595e576ef55072b721ea5a3d0c4a700879,0x4ccd7a4c8794a34f8076e66d7a0710595e576ef55072b721ea5a3d0c4a700879,2023-10-23T17:24:31.104298,2023-10-23T17:24:30.907763,196534,682,478,true
209490,0xb8ba36e591facee901ffd3d5d82df491551ad7ef,0x043d8ace9733b443f55f6edf4680c25f0501648bfc4c291b419d78b536a3823d,0x043d8ace9733b443f55f6edf4680c25f0501648bfc4c291b419d78b536a3823d,2023-10-23T17:24:34.629382,2023-10-23T17:24:34.414525,214857,763,494,true
3385200,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x6efbffb071c2f4d389ecbc8482e7b46c220e5a492ab62e36b5b0d2f31e539ae8,0x6efbffb071c2f4d389ecbc8482e7b46c220e5a492ab62e36b5b0d2f31e539ae8,2023-10-23T17:23:57.584113,2023-10-23T17:23:57.422521,161591,642,370,true
365,0xbde2ecee1fa03e5132e64bcb977382a9f968d7a2,0x8ecf21f91ccd4af3d22fba0088f973bdcf81abef6851a51932c34f45f2a18f98,0x8ecf21f91ccd4af3d22fba0088f973bdcf81abef6851a51932c34f45f2a18f98,2023-10-23T17:24:24.517048,2023-10-23T17:24:24.383212,133836,2743,2480,true
7,0x04e794d18c223852ef36f959d5ac46a6bf949dad,0x2cec04c142d4f3f2b882fc5c054f52ab4463afdde18f48664a635d2eb1b64915,0x2cec04c142d4f3f2b882fc5c054f52ab4463afdde18f48664a635d2eb1b64915,2023-10-23T17:24:00.276466,2023-10-23T17:24:00.063975,212491,1143,878,true
143,0xfd2beecde784acd5f88673e75c8a2e8cb8f2ea33,0xc8eabff71632150e5f34f61e3b87356e7e3ff520cbb8d16f62aa47afd8135b1d,0xc8eabff71632150e5f34f61e3b87356e7e3ff520cbb8d16f62aa47afd8135b1d,2023-10-23T17:24:24.950225,2023-10-23T17:24:24.715821,234403,1096,830,true
2355,0xc57b86e33b54491cb8d9fc42a42947f23a2b5db1,0xe483b5d75faa79bc3e02af2196f1035a2063f49a36ea80f9e712b4c324521174,0xe483b5d75faa79bc3e02af2196f1035a2063f49a36ea80f9e712b4c324521174,2023-10-23T17:24:17.067155,2023-10-23T17:24:16.846021,221134,760,492,true
35150,0xc1c88785e9b5c9c85b3f6c99255c3bef9e3b14a7,0x5d1ee6ffd21a5fad1a660396aaa3fc83227608719d5f77dee30faeea3f552a1e,0x5d1ee6ffd21a5fad1a660396aaa3fc83227608719d5f77dee30faeea3f552a1e,2023-10-23T17:24:30.055362,2023-10-23T17:24:29.835654,219708,761,492,true
2,0x29c468e6cb564b5ff7fd39cb296d83fcbdc63585,0x43b3512157c4d68885752ebb0c1f9d422ffa6b7e203d784958d782d71509e414,0x43b3512157c4d68885752ebb0c1f9d422ffa6b7e203d784958d782d71509e414,2023-10-23T17:24:35.232551,2023-10-23T17:24:35.048537,184013,838,568,true
12726,0x4f1a5a5d258522254933a6da9648c57fe230d17e,0xc94873e2d2d66edfd4b92771ec0fbc543e11ef23b25c6dbde6ebe7e3b878a738,0xc94873e2d2d66edfd4b92771ec0fbc543e11ef23b25c6dbde6ebe7e3b878a738,2023-10-23T17:23:55.677201,2023-10-23T17:23:55.540797,136404,640,370,true
9722,0xcb38b0a64b3990d214b168418a594498ffc15a40,0x588e2057153a9eb9d138e67d5ab5e5b2901409d60a0a1d508e08e03666f81771,0x588e2057153a9eb9d138e67d5ab5e5b2901409d60a0a1d508e08e03666f81771,2023-10-23T17:24:25.557524,2023-10-23T17:24:25.322769,234754,827,556,true
10,0xbb82249e3f1087993f3d45d1689b89393ca0c3a5,0xfb291733aeaeb6532a5de00bed6154127ca5a7b7d1f9de5b719ade6d8dc0e75a,0xfb291733aeaeb6532a5de00bed6154127ca5a7b7d1f9de5b719ade6d8dc0e75a,2023-10-23T17:24:08.842123,2023-10-23T17:24:08.639131,202992,2436,2172,true
1,0x51a8b52b1257887e8c58085b4e89e82cd5784f03,0xa56b4bd4a30173bde647e53752bcfdbde9e3c52737486222b54325e31f84547a,0xa56b4bd4a30173bde647e53752bcfdbde9e3c52737486222b54325e31f84547a,2023-10-23T17:23:58.348331,2023-10-23T17:23:58.186545,161786,631,358,true
81170,0x43fda7708c97c4c40d5402c6392f0457f23c0b8e,0xa0e19cf0f6ae2734fd214c75872c91685dbac8886e3b8e1d16ee3a9ff75754b2,0xa0e19cf0f6ae2734fd214c75872c91685dbac8886e3b8e1d16ee3a9ff75754b2,2023-10-23T17:24:07.718165,2023-10-23T17:24:07.528170,189994,637,368,true
0,0xb4299e9342668c8ec294e1de82da2620c67d8ddd,0xc7c95a0bf5a1993e8a31398ad74a2a3f0911eb838ea88f284ceeac3571869d13,0xc7c95a0bf5a1993e8a31398ad74a2a3f0911eb838ea88f284ceeac3571869d13,2023-10-23T17:23:58.165085,2023-10-23T17:23:57.951270,213815,634,362,true
179667,0x183a6cf1fc6504138d92c9d663094ee774f80038,0x62df2db5671a272846dd7e77ef2a28882f517323726c911a1d176715f73f9232,0x62df2db5671a272846dd7e77ef2a28882f517323726c911a1d176715f73f9232,2023-10-23T17:24:13.772662,2023-10-23T17:24:13.473029,299632,639,370,true
8,0x721c891a2a42ec22f1a346f7001b3b94a7fc38c0,0x494ab034460f3fff46c7b108f84d27f437979a8317c9a172edf37e299301389f,0x494ab034460f3fff46c7b108f84d27f437979a8317c9a172edf37e299301389f,2023-10-23T17:24:08.941355,2023-10-23T17:24:08.715284,226071,1091,824,true
128,0xd857a6003ba99c88e2153410775c067bfa2bcdc0,0xcf924323f4253dc0efc45702b67b4b820691b1b28b70465f6dbbb9680dfc6dcc,0xcf924323f4253dc0efc45702b67b4b820691b1b28b70465f6dbbb9680dfc6dcc,2023-10-23T17:23:51.482793,2023-10-23T17:23:51.256899,225894,636,366,true
270,0xe2a99bcd386a4d8f0f8ca170b15a91e62fc25588,0x5a1c5577c9cd6b8c7213c8706e6ff37a14afebb94457470056ea460399f6b5fc,0x5a1c5577c9cd6b8c7213c8706e6ff37a14afebb94457470056ea460399f6b5fc,2023-10-23T17:23:59.699142,2023-10-23T17:23:59.409398,289744,1143,880,true
4,0xf8c291e44acb0b0f8a216d3a53f891c48c2e0e8a,0x395ada94779431197d540df14b1a91d017e26b702dc172608303b5c629cfbefa,0x395ada94779431197d540df14b1a91d017e26b702dc172608303b5c629cfbefa,2023-10-23T17:24:13.676508,2023-10-23T17:24:13.473011,203496,634,362,true
9,0xe6c9db9bc5dd4acda49c51e90e7f176380247464,0x50242b54b9f954f1e535e4af36f42a87007d37f2720644ed01c62a5d026404c1,0x50242b54b9f954f1e535e4af36f42a87007d37f2720644ed01c62a5d026404c1,2023-10-23T17:24:08.848264,2023-10-23T17:24:08.639137,209127,2436,2172,true
987227,0x6887246668a3b87f54deb3b94ba47a6f63f32985,0xee35d0e2d8255e858e6128b63cb613d4868c7bf843a81edc885bf94cf3ba98af,0xee35d0e2d8255e858e6128b63cb613d4868c7bf843a81edc885bf94cf3ba98af,2023-10-23T17:24:21.600564,2023-10-23T17:24:21.048778,551786,1153,888,true
2776,0xcf2898225ed05be911d3709d9417e86e0b4cfc8f,0x9ba106d2ecadcec478c2dd8abac3af30a1fd825acfb12b96db244b2dbdd8934d,0x9ba106d2ecadcec478c2dd8abac3af30a1fd825acfb12b96db244b2dbdd8934d,2023-10-23T17:23:50.590173,2023-10-23T17:23:50.182640,407533,215033,214770,true
8025128,0x28c6c06298d514db089934071355e5743bf21d60,0xc40cc1c01534cc9ba78454192eaeccfb86560bdb6822b3b7ff1dce118516671a,0xc40cc1c01534cc9ba78454192eaeccfb86560bdb6822b3b7ff1dce118516671a,2023-10-23T17:24:07.870656,2023-10-23T17:24:07.718125,152530,765,494,true
5,0x57e7a0629d81e2c93b4c41446223c2a0288b5e3c,0xae41c8330e1dc625f4f29a43b09bc3bc1b06cb9e9cd4bdc5e4665bf64adcca38,0xae41c8330e1dc625f4f29a43b09bc3bc1b06cb9e9cd4bdc5e4665bf64adcca38,2023-10-23T17:24:15.903300,2023-10-23T17:24:15.688558,214742,633,362,true
16,0x858b5ac0c91bfdc783f23dfe9d48cbaf5453ff56,0x2096403e8ddefd08c923eac6aa75be04f838e20f6803070c3e49922bfc074ac8,0x2096403e8ddefd08c923eac6aa75be04f838e20f6803070c3e49922bfc074ac8,2023-10-23T17:24:36.196159,2023-10-23T17:24:35.991665,204494,757,486,true
17,0x4244385a59d1ae1809eecccc483aa373637b9ff2,0x7e6561eefff2c017a5135cc557b9b7779c33ef201b9db1a8bc6e66cfa9627465,0x7e6561eefff2c017a5135cc557b9b7779c33ef201b9db1a8bc6e66cfa9627465,2023-10-23T17:24:35.186043,2023-10-23T17:24:35.052991,133052,1924,1660,true
209489,0xb8ba36e591facee901ffd3d5d82df491551ad7ef,0xe5df0439d010196bbd5d8889ec192b18660823e9e672a7515034090e952d269c,0xe5df0439d010196bbd5d8889ec192b18660823e9e672a7515034090e952d269c,2023-10-23T17:24:32.171404,2023-10-23T17:24:32.037634,133770,764,494,true
0,0xc23e7236d27f2775b1cbe9a3a0f80ec480d0c8f6,0xe121232b1312c934a2684836304986c32f72cc541c1c12e63c77e4a532b7dab1,0xe121232b1312c934a2684836304986c32f72cc541c1c12e63c77e4a532b7dab1,2023-10-23T17:24:05.138646,2023-10-23T17:24:04.911515,227131,636,366,true
8025125,0x28c6c06298d514db089934071355e5743bf21d60,0xb6786daadf24ecfa5d6242850aed08d50743dcf80f147665a4117eaec1cb02cf,0xb6786daadf24ecfa5d6242850aed08d50743dcf80f147665a4117eaec1cb02cf,2023-10-23T17:23:58.721820,2023-10-23T17:23:58.564030,157790,765,494,true
285,0x8e4d6044568995caa7a722614705405ee6ab44ef,0x20acd5e92ccb0aaf7fb9321118cc76784ac8aa7e96c85fc61f73e49f5bf4067e,0x20acd5e92ccb0aaf7fb9321118cc76784ac8aa7e96c85fc61f73e49f5bf4067e,2023-10-23T17:24:08.826744,2023-10-23T17:24:08.596620,230123,2373,2110,true
12543,0x0ab3fbc9025ece0ea4e0f9d29fbaa94b70923e37,0x7f72a42598d5aa4192ded1f13816c614633968842a8678a376b455da8889df13,0x7f72a42598d5aa4192ded1f13816c614633968842a8678a376b455da8889df13,2023-10-23T17:23:52.341356,2023-10-23T17:23:52.150964,190391,638,368,true
1874,0x00b240dff1ba439d10d09f749f4bbf7cba0afd11,0x5c3cc9e2180cb743ef6cb0eb70a7882c2a1ad5f64e45c65fafa984d3a26878b4,0x5c3cc9e2180cb743ef6cb0eb70a7882c2a1ad5f64e45c65fafa984d3a26878b4,2023-10-23T17:24:03.620619,2023-10-23T17:24:03.405819,214800,680,476,true
0,0x0cc9ef1b4e9bfb0c8550cf86c7234481f129313b,0x366d3981423bba9a4c07f581bdf97e4a51262037b8a5c7faf3ddbb4c3152bd3c,0x366d3981423bba9a4c07f581bdf97e4a51262037b8a5c7faf3ddbb4c3152bd3c,2023-10-23T17:23:49.656421,2023-10-23T17:23:49.459901,196520,634,364,true
10,0x54c6446a1432250f46c784931bd264604e366a50,0xa4d79806b1e1a26cded28aa793853d3308d706535e78ab5637d332566ede2df9,0xa4d79806b1e1a26cded28aa793853d3308d706535e78ab5637d332566ede2df9,2023-10-23T17:24:08.826852,2023-10-23T17:24:08.635176,191676,2436,2172,true
44,0xb6776b3a8a0feffe816eeca4ff9987fcf7cfb2df,0x671155ca4fd6cf29d61e054e650eec1171eeebdb98a0defb91c2c9d8721cdfea,0x671155ca4fd6cf29d61e054e650eec1171eeebdb98a0defb91c2c9d8721cdfea,2023-10-23T17:24:25.223139,2023-10-23T17:24:25.088069,135070,2550,2284,true
110,0x2c7c8e8f079337f8b02a9fea5a95a0c4809809cc,0xa9cfab6272786d37c6e777f3a3b325166cfb9cecaf810b14ae34e3a02c81fd28,0xa9cfab6272786d37c6e777f3a3b325166cfb9cecaf810b14ae34e3a02c81fd28,2023-10-23T17:24:15.299730,2023-10-23T17:24:15.090143,209587,757,486,true
99,0x4d6354cc17263a07664d2f8f9c309235db7dd872,0x92fd2f121e1510bcfef9d08cf9115261360dc9a5734acded00629f90b22c2e56,0x92fd2f121e1510bcfef9d08cf9115261360dc9a5734acded00629f90b22c2e56,2023-10-23T17:23:59.106613,2023-10-23T17:23:58.881538,225074,1332,1066,true
901,0x65366fc6303b213bc8ae6fefad6e72b892cc273f,0x0c898f411da28085e07452dcd73ff9829adc41a1a9e340cd7815e280e17342d1,0x0c898f411da28085e07452dcd73ff9829adc41a1a9e340cd7815e280e17342d1,2023-10-23T17:24:16.419674,2023-10-23T17:24:14.978665,1441009,1846,1648,true
2537,0xbaa56be07be167d0efaffdefd08689b77c7524fe,0xa5101cfa4596dbf6a8924f41b6cdf4a99ab50799bae98c9586b74cf51c34ddbe,0xa5101cfa4596dbf6a8924f41b6cdf4a99ab50799bae98c9586b74cf51c34ddbe,2023-10-23T17:24:37.214231,2023-10-23T17:24:37.045335,168895,636,366,true
724684,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x8a52f6b7939a233673636f9d674c814a21c7f59ef32039b8f1729db32e55b0ca,0x8a52f6b7939a233673636f9d674c814a21c7f59ef32039b8f1729db32e55b0ca,2023-10-23T17:23:58.104413,2023-10-23T17:23:57.960692,143720,641,370,true
577,0xd64c1c8e5b727e05aac7c515e11ebd67288a77be,0x8754fb171e2d149f19a110cb32fed88c25b5afa0d9331e44259956264efa7c27,0x8754fb171e2d149f19a110cb32fed88c25b5afa0d9331e44259956264efa7c27,2023-10-23T17:24:03.812443,2023-10-23T17:24:03.647775,164668,644,374,true
79,0x657dfdaab4feaeeb3634f56cdaf23747fdd69f1e,0x2f5cc8bf038f2cdb88f8d35366479e7edc2dd8b22a812eab498c252b514e5bf6,0x2f5cc8bf038f2cdb88f8d35366479e7edc2dd8b22a812eab498c252b514e5bf6,2023-10-23T17:24:13.432901,2023-10-23T17:24:13.051577,381324,679,472,true
269,0x7aeda3e54499fd9bf3568937752d158ccffd204e,0xb72d37d1530fd26c510fdfaf09a4ecf40832cf989aeb1e40a2e05b54e84df6b6,0xb72d37d1530fd26c510fdfaf09a4ecf40832cf989aeb1e40a2e05b54e84df6b6,2023-10-23T17:23:56.775119,2023-10-23T17:23:56.632472,142647,1036,772,true
5,0x8a6d172459983bc845df93a79bab5570a75f0c67,0x1617ebec4bb615658ce87ed929085d98bb5144c93701a92150ba2661cc6ff62e,0x1617ebec4bb615658ce87ed929085d98bb5144c93701a92150ba2661cc6ff62e,2023-10-23T17:24:35.246616,2023-10-23T17:24:35.020789,225827,821,552,true
62906,0x463e5b673d1029989c9b059d36393c539bef9094,0x2e2f95d424e3af025d3369c657582bddf1cc66f18b3113dd2f980187ce91dbfe,0x2e2f95d424e3af025d3369c657582bddf1cc66f18b3113dd2f980187ce91dbfe,2023-10-23T17:24:09.463036,2023-10-23T17:24:09.331044,131991,639,366,true
3385202,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x796054f9b36f6fdf8464b511023e1702d9e5b6f1738f55dbe867c03eab00cfaa,0x796054f9b36f6fdf8464b511023e1702d9e5b6f1738f55dbe867c03eab00cfaa,2023-10-23T17:24:32.081417,2023-10-23T17:24:31.854000,227417,644,372,true
7748517,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xc50334108383fc3c873a5fe97a232e10d323b5115261a6f4e226f0434b30aba8,0xc50334108383fc3c873a5fe97a232e10d323b5115261a6f4e226f0434b30aba8,2023-10-23T17:24:34.978380,2023-10-23T17:24:34.792800,185579,765,494,true
46,0x16821e42919d7b6f7c4e9288c08276237419eb25,0x8b2d6857884b2e2243997253013ad20ded994ec6c3dae8324459b53db5edb564,0x8b2d6857884b2e2243997253013ad20ded994ec6c3dae8324459b53db5edb564,2023-10-23T17:24:05.602679,2023-10-23T17:24:05.454092,148587,1539,1274,true
7,0xfe9bb51bb7a6681b4b44dd44d54e75cecfbd24a5,0x5c07516cae40fb46e804044ab93ed973a4122369e1c0f381525bdd0bbb355fe9,0x5c07516cae40fb46e804044ab93ed973a4122369e1c0f381525bdd0bbb355fe9,2023-10-23T17:23:56.053605,2023-10-23T17:23:55.822377,231228,1284,1020,true
15,0x09bdadbb048b09d5edb51187058bf990196a7bd9,0xe7614c83b0ec7b6870908d35a267c44db92c14c6ab5917c71f78b9484437515e,0xe7614c83b0ec7b6870908d35a267c44db92c14c6ab5917c71f78b9484437515e,2023-10-23T17:24:08.891978,2023-10-23T17:24:08.643822,248156,2435,2170,true
58,0x842b7066e1645f8e840240149891586a7e1461ad,0x9cd6c0f037ea8296b4272a5d28ca38419acfc4dff8ebeabdbd22aab9a8da6eca,0x9cd6c0f037ea8296b4272a5d28ca38419acfc4dff8ebeabdbd22aab9a8da6eca,2023-10-23T17:24:17.048585,2023-10-23T17:24:16.832095,216489,3014,2748,true
7100,0x870727673af0b5c68d1b940dea139752d96bbc60,0x6c01ebff14c1e905a9ef13453631fc8c00d853ad89328a0393b7afef45f17acd,0x6c01ebff14c1e905a9ef13453631fc8c00d853ad89328a0393b7afef45f17acd,2023-10-23T17:23:52.845198,2023-10-23T17:23:52.635563,209635,1081,814,true
1529626,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x03683af274aea392a14c195f2d2efefc8c1fe2465ad382262eaa232ed85c5caa,0x03683af274aea392a14c195f2d2efefc8c1fe2465ad382262eaa232ed85c5caa,2023-10-23T17:23:50.836464,2023-10-23T17:23:50.618082,218381,765,494,true
1,0x108b2cf71444317069a1c8279d7924a0c742c861,0xf38f9fbc507f0814ac26ca77b5a4f80f254eff9f510fb6de596a9cfdf0adc926,0xf38f9fbc507f0814ac26ca77b5a4f80f254eff9f510fb6de596a9cfdf0adc926,2023-10-23T17:23:58.133698,2023-10-23T17:23:57.995591,138107,634,364,true
130477,0x538d72ded42a76a30f730292da939e0577f22f57,0x80764582df020e8b3ed43a85abc7ba36f811ccbe51fa3ae5080bf0f9fde2e220,0x80764582df020e8b3ed43a85abc7ba36f811ccbe51fa3ae5080bf0f9fde2e220,2023-10-23T17:24:40.942764,2023-10-23T17:24:40.787722,155042,1274,1010,true
573,0x9c9cdee36f3080c791e4c1d046992a72a8e01b66,0xfee36ebd048fe99f4b064563c46ff24c39ee913459e00b5a57e03f7182b539c0,0xfee36ebd048fe99f4b064563c46ff24c39ee913459e00b5a57e03f7182b539c0,2023-10-23T17:24:45.347623,2023-10-23T17:24:45.150290,197333,1925,1664,true
395,0x18020928d34dfe759a95796e6cd6bcd1ced09928,0xa53e3d2955a1dbd4410135cef0d17794c12980fe7a180fa91fec5bf16c802dbd,0xa53e3d2955a1dbd4410135cef0d17794c12980fe7a180fa91fec5bf16c802dbd,2023-10-23T17:24:37.781784,2023-10-23T17:24:37.624801,156983,639,368,true
0,0x1d513f2c226f3117d00d83593a56f5ad7c3bc39f,0xfc096cbbfee7db0cde2246c4444fde1161347b965be7d680bffa708898a04f9a,0xfc096cbbfee7db0cde2246c4444fde1161347b965be7d680bffa708898a04f9a,2023-10-23T17:24:44.830108,2023-10-23T17:24:44.683339,146769,634,360,true
221,0x14cb5c04b34b1c681ebfb9acdaf676b98d4dc7ff,0x17c8159a6b4acc98501b87c71f71c3cbe0fdc9f39256f1b8272db9f9a84bd3a6,0x17c8159a6b4acc98501b87c71f71c3cbe0fdc9f39256f1b8272db9f9a84bd3a6,2023-10-23T17:24:13.070215,2023-10-23T17:24:12.844809,225406,759,490,true
72,0x1f2034b1cdce66d70041e93f5e0869ec05ad7dbe,0x7b382b180c4b74f581cbb1cf2a3007ef794a3e23a20607810cc4165b5a29977f,0x7b382b180c4b74f581cbb1cf2a3007ef794a3e23a20607810cc4165b5a29977f,2023-10-23T17:23:54.718712,2023-10-23T17:23:54.566347,152364,757,486,true
17,0x81a6cdbf9708f0581f5b0fb9c300b4a222ec805c,0x909b8bdb9c68a6d918b4afa2b59ac4a74eb5b90b24f08911ba752477097e1890,0x909b8bdb9c68a6d918b4afa2b59ac4a74eb5b90b24f08911ba752477097e1890,2023-10-23T17:24:38.683129,2023-10-23T17:24:38.508896,174233,636,364,true
3359,0x63f0a3660170a5c9cd4ca7b28b82f0011ffb37c4,0x8b593acb0a784e089fbdf80c7ade96e199ae4ed1a1da45f42c3d52a207692ff5,0x8b593acb0a784e089fbdf80c7ade96e199ae4ed1a1da45f42c3d52a207692ff5,2023-10-23T17:23:53.460270,2023-10-23T17:23:53.320802,139467,758,490,true
